식품인증업소 관리 일련번호,업소번호,업소 명,자치구 코드,자치구 명,업종 코드,업종 명,업태 코드,업태 명,업주 명,식품인증구분,식품인증 구분명,인증일자,사용여부,지도표시여부,식품인증업소 등급,지도 Y좌표,지도 X좌표,전화번호,도로명상세주소,도로명주소코드,도로명주소,허가번호,최초작성일자,최종수정일자,업소인증메뉴,교부번호,인증여부
13891,,샐러디 (가양역점),3150000,강서구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5605488,126.8555591,236610811,,,서울특별시 강서구 양천로 500 113호(등촌동 등촌동노블리움오피스텔),,00:00.0,00:00.0,,,N
13863,,죠샌드위치 (마곡),3150000,강서구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5598846,126.8291748,02-3661-2244,,,서울특별시 강서구 공항대로 195 힐스테이트 에코동익 상가 1층,,00:00.0,00:00.0,,,N
13884,,아그라 (김포),3150000,강서구,101,일반음식점,10122,인도/중동,,18,채식가능음식점,2022-09-01,Y,Y,,37.5616967,126.8032268,02-6116-5794,,,서울특별시 강서구 하늘길 38 지하1층,,00:00.0,00:00.0,,,N
13704,,공간녹음,3150000,강서구,101,일반음식점,10121,양식,,14,채식음식점,2022-09-01,Y,Y,,37.559604,126.8326878,02-6953-6998,,,서울특별시 강서구 공항대로 227 403호,,00:00.0,00:00.0,,,N
13892,,샐러디 (화곡역점),3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5410622,126.8373901,226938540,,,서울특별시 강서구 화곡로 141 1층 우측매장(화곡동 월드빌딩),,00:00.0,00:00.0,,,N
13890,,샐러디 (신방화역점),3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.566999,126.8170535,226651535,,,서울특별시 강서구 방화대로 294 1층 117호(마곡동 마곡더블유타워),,00:00.0,00:00.0,,,N
13887,,샐러디 (까치산역점),3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5332016,126.8452851,226062560,,,서울특별시 강서구 강서로17길 7 1층(화곡동),,00:00.0,00:00.0,,,N
13883,,온더보더 (롯데몰김포공항),3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5616967,126.8032268,02-6116-5182,,,서울특별시 강서구 하늘길 38,,00:00.0,00:00.0,,,N
13873,,퀴즈노스 (마곡나루역),3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5671307,126.826639,02-3665-7412,,,서울특별시 강서구 마곡중앙5로 6,,00:00.0,00:00.0,,,N
13872,,그리너 샐러드 마곡점,3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5585275,126.8286188,0507-1360-0217,,,서울특별시 강서구 마곡중앙4로 18 마곡그랑트윈타워 B동 217호,,00:00.0,00:00.0,,,N
13868,,샐러디 (등촌역점),3150000,강서구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5498742,126.8679785,7075438509,,,서울특별시 강서구 공항대로 557 101동 상가 104호(염창동 등촌제이스카이 상가),,00:00.0,00:00.0,,,N
13914,,퀴즈노스 (서울대벤처타운역),3200000,관악구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4718401,126.9343646,02-877-2799,,,서울특별시 관악구 신림로 140 1층,,00:00.0,00:00.0,,,N
13921,,샐러디 (신대방역점),3200000,관악구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,28995721,,,서울특별시특별시 관악구 난곡로 352 1층 (신림동),,00:00.0,00:00.0,,,N
13922,,샐러디 (신림역점),3200000,관악구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,28774353,,,서울특별시특별시 관악구 남부순환로 1627 1층(신림동),,00:00.0,00:00.0,,,N
13923,,샐러디 (낙성대점),3200000,관악구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,28825333,,,서울특별시특별시 관악구 남부순환로246길 5 1층(봉천동),,00:00.0,00:00.0,,,N
13924,,샐러디 (서울대입구점),3200000,관악구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,28770780,,,서울특별시특별시 관악구 쑥고개로 139 101호(봉천동),,00:00.0,00:00.0,,,N
13902,,낭만모로코,3200000,관악구,101,일반음식점,10125,술집,,18,채식가능음식점,2022-09-01,Y,Y,,37.4779911,126.95724,070-4312-0215,,,서울특별시 관악구 관악로14길 88,,00:00.0,00:00.0,,,N
13899,,엘리펀트키친,3200000,관악구,101,일반음식점,10125,술집,,18,채식가능음식점,2022-09-01,Y,Y,,37.4792557,126.9535139,02-878-0077,,,서울특별시 관악구 관악로14길 15,,00:00.0,00:00.0,,,N
13882,,로봇김밥 (김포공항),3150000,강서구,101,일반음식점,10105,분식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5595772,126.8021288,02-2663-9994,,,서울특별시 강서구 하늘길 112 국내선청사 4층,,00:00.0,00:00.0,,,N
13894,,퀴즈노스 (서울대 글로벌 생활관),3200000,관악구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.461145,126.9535629,0507-1312-9329,,,서울특별시 관악구 관악로 1 관악캠퍼스글로벌학생생활관,,00:00.0,00:00.0,,,N
13893,,퀴즈노스 (서울대 제1공학관),3200000,관악구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.461145,126.9535629,02-871-9329,,,서울특별시 관악구 관악로 1,,00:00.0,00:00.0,,,N
13705,,원더로우,3200000,관악구,104,휴게음식점,10416,베이커리,,14,채식음식점,2022-09-01,Y,Y,,37.4773233,126.9581424,,,,서울특별시 관악구 관악로12길 105,,00:00.0,00:00.0,,,N
13903,,라미스콘,3200000,관악구,104,휴게음식점,10418,카페,,18,채식가능음식점,2022-09-01,Y,Y,,37.4779911,126.95724,070-8855-3455,,,서울특별시 관악구 관악로14길 88,,00:00.0,00:00.0,,,N
13917,,스무디킹 (신림포도몰),3200000,관악구,104,휴게음식점,10418,카페,,18,채식가능음식점,2022-09-01,Y,Y,,37.4838678,126.9302363,02-881-8333,,,서울특별시 관악구 신림로 330,,00:00.0,00:00.0,,,N
14354,,두란 (롯데백화점 영등포),3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5156284,126.9084491,02-2164-6022,,,서울특별시 영등포구 경인로 846,,00:00.0,00:00.0,,,N
14357,,본 죽&비빔밥 여의홍우점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5208743,126.9313146,02-786-0997,,,서울특별시 영등포구 국제금융로 78 (여의도동 홍우빌딩) 214215호,,00:00.0,00:00.0,,,N
14362,,차호로록,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.527022,126.8982594,02-2676-4689,,,서울특별시 영등포구 국회대로36길 3,,00:00.0,00:00.0,,,N
14363,,본도시락 서여의도점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5293359,126.9214866,02-786-4282,,,서울특별시 영등포구 국회대로72길 21 (여의도동)  민족통일대통령리빙텔 지하 102호,,00:00.0,00:00.0,,,N
14364,,본죽 영등포구청점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5262986,126.8970142,02-2634-7742,,,서울특별시 영등포구 당산로 132 당산동3가 228-23 광명빌딩1층,,00:00.0,00:00.0,,,N
14365,,본 죽&비빔밥 문래홈플러스점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5176486,126.8960443,02-2675-6288,,,서울특별시 영등포구 당산로 34 (문래동3가 로데오 ? 쇼핑몰) 103호,,00:00.0,00:00.0,,,N
14366,,본도시락 영등포구청역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5269926,126.8941417,02-2672-4282,,,서울특별시 영등포구 당산로31길 24 (당산동3가)  ,,00:00.0,00:00.0,,,N
14367,,본죽 대림역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4922407,126.8961922,02-848-8200,,,서울특별시 영등포구 도림로 124 (대림동) 대림2동 1116-1 102호,,00:00.0,00:00.0,,,N
14368,,본죽 신길점[대신시장],3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5121503,126.9162593,02-833-6288,,,서울특별시 영등포구 도신로 227 (신길동) 1층,,00:00.0,00:00.0,,,N
14370,,본 죽&비빔밥 양남사거리점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5206366,126.8899141,02-2634-6288,,,서울특별시 영등포구 선유로 76 (문래동3가 동국메뜨리앙) 108호,,00:00.0,00:00.0,,,N
14372,,본도시락 영등포문래점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5189805,126.8862735,02-2257-8287,,,서울특별시 영등포구 선유로13길 25 (문래동6가 에이스하이테크시티2) 에이스하이테크시티 2차 105호,,00:00.0,00:00.0,,,N
14373,,본 죽&비빔밥 강남성심병원점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.492176,126.9086322,02-835-6288,,,서울특별시 영등포구 시흥대로 681 (대림동 삼성YJ그랜드빌딩) 신관 2층,,00:00.0,00:00.0,,,N
14374,,본죽 신길사러가점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.50704,126.9112095,02-834-4225,,,서울특별시 영등포구 신길로 166 (신길동) ,,00:00.0,00:00.0,,,N
14375,,본죽 신풍역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5009623,126.9136389,02-841-6288,,,서울특별시 영등포구 신풍로 77 (신길동 래미안에스티움) B동 111호,,00:00.0,00:00.0,,,N
14376,,본 죽&비빔밥 선유도역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5372432,126.8947711,02-2631-6288,,,서울특별시 영등포구 양평로 113 (양평동4가) ,,00:00.0,00:00.0,,,N
14377,,본 죽&비빔밥 당산점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5328828,126.9045092,02-2635-6287,,,서울특별시 영등포구 양평로 16 1층 (당산동6가대정프라자) ,,00:00.0,00:00.0,,,N
14378,,본 죽&비빔밥 여의도역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5214745,126.9249709,02-780-6288,,,서울특별시 영등포구 여의나루로 42 (여의도동 여의도종합상가) 203204호,,00:00.0,00:00.0,,,N
14380,,본도시락 동여의도점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5189792,126.9329819,02-783-4282,,,서울특별시 영등포구 여의대방로70길 7 (여의도동 한송빌딩) 1층,,00:00.0,00:00.0,,,N
14381,,본 죽&비빔밥 영등포시장역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5201162,126.9055896,02-2635-6882,,,서울특별시 영등포구 영등포로 219 (영등포동5가) ,,00:00.0,00:00.0,,,N
14382,,본도시락 영등포역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5194028,126.9063918,02-2068-4282,,,서울특별시 영등포구 영등포로 226 (영등포동3가) 1층,,00:00.0,00:00.0,,,N
14383,,본죽 신길성애병원옆점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5123184,126.9218333,02-834-8959,,,서울특별시 영등포구 영등포로84길 12 (신길동) ,,00:00.0,00:00.0,,,N
14384,,본죽 영등포역점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.513531,126.9047695,02-831-6288,,,서울특별시 영등포구 영신로19길 30-3 (영등포동)  영등포동 618-283,,00:00.0,00:00.0,,,N
14388,,본죽 여의도KBS점,3180000,영등포구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.525468,126.919257,02-784-7280,,,서울특별시 영등포구 의사당대로 38 (여의도동 여의도더샵아일랜드파크) 102동 122호,,00:00.0,00:00.0,,,N
13721,,아승지,3180000,영등포구,101,일반음식점,10101,한식,,14,채식음식점,2022-09-01,Y,Y,,37.5078509,126.911209,02-832-7595,,,서울특별시 영등포구 신길로 176,,00:00.0,00:00.0,,,N
13886,,본 죽&비빔밥 화곡역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5413794,126.8384941,02-2695-3788,,,서울특별시 강서구 화곡로25길 2 (화곡동 KBH빌딩) 202호,,00:00.0,00:00.0,,,N
13885,,본죽 우장초교점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5494096,126.8478982,02-2601-6682,,,서울특별시 강서구 화곡로 280 (화곡동)  강서구 화곡동 982-9,,00:00.0,00:00.0,,,N
13881,,본죽 가양역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5636935,126.8509381,02-3663-6288,,,서울특별시 강서구 양천로57길 9-19 (가양동)  동양트레벨스카이 105호,,00:00.0,00:00.0,,,N
13880,,본죽 염창동점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5496413,126.8775674,02-2668-6289,,,서울특별시 강서구 양천로 731 동아3차아파트 ,,00:00.0,00:00.0,,,N
13879,,본 죽&비빔밥 가양점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5570455,126.8613282,02-3661-6645,,,서울특별시 강서구 양천로 564 (등촌동 등촌동두산위브센티움) 106호,,00:00.0,00:00.0,,,N
13878,,본죽 개화산역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5724022,126.8069157,02-2664-6233,,,서울특별시 강서구 양천로 28 (방화동 벽산에어트리움) 별관 136호,,00:00.0,00:00.0,,,N
13877,,본죽 내발산점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5530139,126.8268717,02-2667-6233,,,서울특별시 강서구 수명로 68-35 (내발산동 웨스트엔드중정) 1층,,00:00.0,00:00.0,,,N
13876,,본 죽&비빔밥 마곡나루역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5686239,126.8272948,02-6989-8833,,,서울특별시 강서구 마곡중앙로 161-8 (마곡동 두산더랜드파크) A동 105호,,00:00.0,00:00.0,,,N
13875,,본 죽&비빔밥 마곡역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5604055,126.8290082,02-3663-6566,,,서울특별시 강서구 마곡중앙6로 16 (마곡동 마곡지엠지타워) 111호,,00:00.0,00:00.0,,,N
13874,,본 죽&비빔밥 신방화역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5671136,126.8186024,02-2663-6288,,,서울특별시 강서구 마곡중앙5로 81 (마곡동 에스비타운) ,,00:00.0,00:00.0,,,N
13871,,본죽 방화역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.578143,126.8132997,02-2665-0288,,,서울특별시 강서구 금낭화로 146 (방화동)  오피앙상가105,,00:00.0,00:00.0,,,N
13870,,본 죽&비빔밥 등촌공항대로점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5516174,126.8656095,02-2659-5049,,,서울특별시 강서구 공항대로61길 14 (염창동) 1층,,00:00.0,00:00.0,,,N
13869,,본죽 등촌3동점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5597258,126.8459963,02-3663-3670,,,서울특별시 강서구 공항대로41길 44 (등촌동)  아카데미프라자103호,,00:00.0,00:00.0,,,N
13867,,본죽 강서구청점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5556891,126.8487522,02-2602-8338,,,서울특별시 강서구 공항대로 382 우장산롯데캐슬아파트 상가 111-1,,00:00.0,00:00.0,,,N
13866,,본 죽&비빔밥 송정역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5610198,126.8111379,02-2666-6288,,,서울특별시 강서구 공항대로 36 (공항동) 101호,,00:00.0,00:00.0,,,N
13865,,본 죽&비빔밥 발산사거리점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5596129,126.8372377,02-2668-6288,,,서울특별시 강서구 공항대로 269-15 (마곡동 힐스테이트에코마곡) 105호,,00:00.0,00:00.0,,,N
13862,,다래목해물손칼국수전문점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5514348,126.8357351,02-2661-7845,,,서울특별시 강서구 강서로47가길 27,,00:00.0,00:00.0,,,N
13861,,본죽 가양사거리점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5704904,126.8420381,02-2659-6282,,,서울특별시 강서구 강서로 506 (가양동)  가양1동 1458-3,,00:00.0,00:00.0,,,N
13860,,본 죽&비빔밥 까치산역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.531678,126.8470396,02-2696-2833,,,서울특별시 강서구 강서로 42 (화곡동) 1층,,00:00.0,00:00.0,,,N
13859,,본 죽&비빔밥 우장산역점,3150000,강서구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5477977,126.8360519,02-2604-9588,,,서울특별시 강서구 강서로 247 (화곡동 선왕주내과의원) 1006-2호 1층 8호,,00:00.0,00:00.0,,,N
14385,,온더보더 (타임스퀘어),3180000,영등포구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5172425,126.9037198,02-2672-0682,,,서울특별시 영등포구 영중로 15,,00:00.0,00:00.0,,,N
14387,,그리너리 샐러드,3180000,영등포구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5290873,126.9218974,02-782-9242,,,서울특별시 영등포구 은행로 29,,00:00.0,00:00.0,,,N
14389,,그리너 샐러드 영등포구청점,3180000,영등포구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5249191,126.8930636,0507-1497-8914,,,서울특별시 영등포구 당산3가 550번지 리드원 1층 112호,,00:00.0,00:00.0,,,N
14390,,샐러디 (영등포시장점),3180000,영등포구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5234052,126.9056207,7077761456,,,서울특별시 영등포구 국회대로50길 20 119호(영등포동7가 포레나 영등포),,00:00.0,00:00.0,,,N
